Dur,SrcAddr,DstAddr,Proto,TotBytes,Sport,Dport,Label,Rand
60.516759,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.749601192
66.574384,192.168.137.85,37.187.163.89,TCP,54,46332,80,Botnet,0.749647979
7.559037,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.749666483
45.740273,192.168.137.85,74.125.24.97,TLSv1.2,297,57840,443,Botnet,0.749667211
63.26465,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.749674953
59.842956,172.217.26.173,192.168.137.233,TLSv1.2,334,443,51407,Botnet,0.749692095
1.534596,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.749715949
65.32031,59.152.9.237,192.168.137.85,TLSv1.2,118,443,36674,Botnet,0.749733143
2.779586,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.749737433
11.697376,192.168.137.87,183.36.108.251,TCP,74,43962,80,Normal,0.749751808
67.253811,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.749787222
60.190408,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.749805523
70.813286,183.36.108.251,192.168.137.87,HTTP,1095,80,44012,Normal,0.749976505
67.84995,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.749987162
9.507021,192.168.137.87,158.69.127.66,TCP,86,36387,443,Normal,0.749999028
111.281964,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,41484,Normal,0.750057339
64.832031,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.75006093
7.020469,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.750142475
6.20641,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.750151932
7.783959,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.750152552
23.43793,192.168.137.233,183.36.108.251,TCP,66,56053,80,Botnet,0.750222133
13.368082,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.750258291
67.336019,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.750281569
116.889475,192.229.237.96,192.168.137.87,TCP,1434,443,44118,Normal,0.750283053
88.027907,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.750411575
6.665843,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.750456976
64.19597,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.750468006
64.29212,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.750478596
2.918536,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.750518647
6.70731,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.75052223
69.150259,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.75054941
8.379328,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.750555093
4.531541,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.75058011
9.520889,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.750584583
8.102967,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.750590316
44.335608,192.168.137.233,183.36.108.251,TCP,54,56085,80,Botnet,0.750625399
59.372144,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.750626173
68.43778,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.750634378
7.425512,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.750671025
65.633397,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.75068094
39.931182,192.168.137.233,183.36.108.251,TCP,66,55977,80,Botnet,0.750694294
0.088165,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.750744562
69.199304,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.750776542
43.397712,192.168.137.87,203.205.235.145,TCP,54,49362,80,Normal,0.750898953
7.179652,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.750911558
1.459641,192.168.137.85,183.36.108.251,SSL,270,58082,443,Botnet,0.750916776
47.115844,192.168.137.1,192.168.137.85,DNS,159,53,4102,Botnet,0.751087668
5.131916,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.751174111
11.979946,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.751186513
60.929463,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.751192695
125.81249,192.168.137.87,192.229.237.96,TCP,66,44123,443,Normal,0.751281282
7.763214,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.751288875
121.079989,192.168.137.233,192.168.137.1,DNS,78,12479,53,Botnet,0.751321405
59.842075,172.217.163.202,192.168.137.233,TLSv1.2,117,443,45039,Botnet,0.751347588
50.056617,192.168.137.87,172.217.163.195,TCP,66,42292,443,Normal,0.751380166
77.61682,192.168.137.87,183.36.108.251,TCP,66,44020,80,Normal,0.751391333
120.967172,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.751406695
64.575876,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.751434918
1.778538,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.751447748
92.584039,192.168.137.87,172.217.26.173,TLSv1.2,1157,47516,443,Normal,0.751449741
11.207765,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.751466591
66.591832,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.751475257
41.485661,103.102.166.224,192.168.137.87,TCP,1434,443,53196,Normal,0.751584717
14.778978,104.18.8.103,192.168.137.87,TLSv1.2,92,443,55856,Normal,0.751599795
12.37951,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.751608117
1.319086,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.751625289
126.047031,104.244.42.130,192.168.137.87,TCP,66,443,50332,Normal,0.751644951
0.932491,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.751684497
6.37717,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.751689242
1.950123,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.751703585
125.804448,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.751722544
88.147296,192.168.137.233,216.58.196.162,TCP,1434,55602,443,Botnet,0.751725243
6.28733,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.751759104
6.806669,192.168.137.87,158.69.127.66,TCP,86,36387,443,Normal,0.751787219
51.596656,192.168.137.87,183.36.108.251,TCP,54,43985,80,Normal,0.751809993
15.813076,192.168.137.233,216.58.196.162,TCP,1434,55602,443,Botnet,0.751816113
10.720521,192.168.137.233,183.36.108.251,TCP,54,55945,80,Botnet,0.751869568
66.436204,192.168.137.85,59.152.9.237,TCP,86,36674,443,Botnet,0.751902895
0.079148,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.751943546
65.698328,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.751977111
66.880604,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.751981069
116.962208,192.168.137.87,192.229.237.96,TCP,86,44118,443,Normal,0.752009295
7.870601,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.752073026
64.312952,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.752074738
91.064064,23.20.239.12,192.168.137.233,TCP,74,80,54488,Botnet,0.752100499
6.004814,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.752102448
7.448689,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.752109928
63.463672,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.752113453
2.872981,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.75214216
64.810179,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.75217205
11.864303,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.752199216
12.008154,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.752218326
39.386594,192.168.137.87,216.58.200.142,TCP,66,41469,443,Normal,0.752229703
7.781913,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.752232578
67.058993,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.752294588
60.385107,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.752299749
3.309229,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.752316551
0.076517,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.752337111
1.750544,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.752416616
63.991035,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.752422911
111.151903,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.752425807
0.628252,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.752575039
64.158842,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.752666648
1.655032,192.168.137.87,158.69.127.66,TCP,86,36387,443,Normal,0.752676944
68.945894,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.752699979
2.707985,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.752706154
66.135681,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.752706599
4.489685,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.752762657
6.18768,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.752804369
126.083842,172.217.166.110,192.168.137.87,TCP,66,443,34325,Normal,0.752822986
114.956206,172.217.166.97,192.168.137.87,TLSv1.2,141,443,55796,Normal,0.752849262
67.964686,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.752871495
8.513527,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.752877829
6.060481,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.752884995
14.165768,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.752933041
63.936884,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.752987321
10.372397,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.753011755
8.225076,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.753015051
3.203641,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.753016331
4.18613,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.753041262
67.69949,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.753063201
63.298508,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.753074396
1.377602,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.753110392
1.006235,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.753136281
4.346098,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.753195956
14.039137,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.753277858
11.905451,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.75329222
104.718637,183.36.108.251,192.168.137.233,TCP,66,80,56029,Botnet,0.753301261
22.052794,192.168.137.85,37.187.163.89,TCP,54,59451,80,Botnet,0.75331449
88.382742,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.753354999
115.04569,172.217.166.97,192.168.137.87,TCP,66,443,55796,Normal,0.753359231
59.836693,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.753363586
88.431428,192.168.137.87,172.217.26.173,TCP,94,47516,443,Normal,0.753451041
64.598406,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.753467233
8.456404,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.753511319
60.491528,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.753552418
11.271039,192.168.137.233,23.20.239.12,TCP,66,56964,80,Botnet,0.753552819
0.283531,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.753570802
1.569056,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.753589778
48.68145,192.168.137.87,103.102.166.224,TCP,66,53196,443,Normal,0.75359884
7.631168,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.753611011
65.205415,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.753634227
0.940199,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.753711446
0.302082,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.753744941
63.823319,192.168.137.233,23.20.239.12,TCP,74,35385,80,Botnet,0.753776817
60.002813,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.753830103
12.15579,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.753849787
88.435809,172.217.26.173,192.168.137.87,TCP,1434,443,47516,Normal,0.753889682
69.136697,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.753895729
12.697385,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.753956944
2.112689,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.753970736
13.779258,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.753987815
67.494649,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.75399896
117.123094,192.229.237.96,192.168.137.87,TCP,1434,443,44118,Normal,0.753999422
116.800144,192.168.137.87,192.229.237.96,TCP,66,44118,443,Normal,0.754010253
7.605497,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.754091163
4.972193,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.754096117
5.048901,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.754120936
11.121879,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.754122658
63.954459,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.754224146
5.9927,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.754239679
119.784753,192.229.237.96,192.168.137.87,TCP,74,443,44123,Normal,0.754301993
1.291383,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.75432219
108.285758,192.168.137.87,183.36.108.251,HTTP,989,44052,80,Normal,0.754325277
64.519272,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.754334943
68.640027,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.754341161
121.326447,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.754396076
66.598653,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.754495217
8.55475,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.754520196
8.255124,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.754577822
55.00104,192.168.137.233,183.36.108.251,TCP,54,55994,80,Botnet,0.754632177
77.575282,183.36.108.251,192.168.137.87,TCP,74,80,44020,Normal,0.754655428
10.829019,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.754663464
49.760044,192.168.137.87,172.217.163.195,TCP,74,42292,443,Normal,0.754704488
5.800069,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.754715522
123.100205,203.205.235.113,192.168.137.233,TCP,66,443,38508,Botnet,0.754777541
103.885447,192.168.137.87,183.36.108.251,TCP,54,44049,80,Normal,0.754781167
1.152375,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.75484808
1.713498,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.754861973
119.95046,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.754884994
67.192712,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.754889397
6.123498,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.754938757
13.120338,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.754940666
1.967129,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.754944502
6.014308,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.754969162
93.488527,172.217.163.67,192.168.137.87,TLSv1.2,1434,443,43997,Normal,0.754993841
67.850382,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.755007298
51.636298,183.36.108.251,192.168.137.87,TCP,54,80,43996,Normal,0.755044431
4.120295,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.755078786
66.266094,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.755149744
3.306814,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.755152773
6.723067,183.36.108.251,192.168.137.233,TCP,66,80,55941,Botnet,0.755158334
1.541759,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.755166557
63.851981,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.755185827
52.69563,192.168.137.87,183.36.108.251,TCP,54,43997,80,Normal,0.755230327
40.327607,216.58.200.142,192.168.137.87,TLSv1.2,201,443,41469,Normal,0.755296763
80.470669,192.168.137.233,183.36.108.251,TCP,54,56100,80,Botnet,0.755333411
5.179812,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.755343898
121.01414,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.755395798
60.492112,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.755403943
22.163981,192.168.137.85,23.20.239.12,TCP,66,50274,80,Botnet,0.755483461
4.689287,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.755506034
87.838529,192.168.137.87,183.36.108.251,TCP,54,44027,80,Normal,0.755506042
9.964983,192.168.137.85,23.20.239.12,TCP,66,50274,80,Botnet,0.755534443
63.959796,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.755546881
8.258842,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.755571916
69.095642,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.755598282
41.460842,103.102.166.224,192.168.137.87,TCP,66,443,53196,Normal,0.75561178
63.108171,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.755626073
1.974971,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.755640978
59.376318,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.755676184
4.953162,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.755744887
121.328063,192.168.137.87,192.229.237.96,TCP,78,44123,443,Normal,0.755752899
116.067506,192.168.137.87,172.217.167.132,TLSv1.2,108,40652,443,Normal,0.755787022
65.839552,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.755819836
10.460143,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.755821393
59.644307,59.152.9.237,192.168.137.85,TLSv1.2,118,443,36674,Botnet,0.755821934
59.455216,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.75583074
66.023872,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.755831706
63.287584,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.755909852
35.560882,172.217.163.195,192.168.137.87,TCP,66,443,42274,Normal,0.755921098
1.659831,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.755983123
66.820597,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.755988326
75.26975,192.168.137.87,183.36.108.251,TCP,54,44017,80,Normal,0.75604989
132.728179,192.168.137.233,183.36.108.251,TCP,54,56112,80,Botnet,0.7560911
64.059449,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.756106878
0.80817,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.756113326
64.277693,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.756118661
12.632507,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.756135281
64.290446,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.756142254
39.740671,192.168.137.233,183.36.108.251,TCP,54,55976,80,Botnet,0.756159476
13.490513,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.756164859
4.028679,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.75616946
98.777116,104.18.8.103,192.168.137.87,TLSv1.2,92,443,55856,Normal,0.75617925
8.795682,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.75618075
67.093373,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.756198634
68.757233,192.168.137.85,59.152.9.237,TCP,86,36674,443,Botnet,0.756211169
2.309421,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.756213052
60.328583,172.217.26.173,192.168.137.233,TLSv1.2,1434,443,51407,Botnet,0.756231457
87.840096,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.756254303
70.549192,183.36.108.251,192.168.137.87,TCP,54,80,44010,Normal,0.756256345
68.114679,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.756278789
10.478805,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.756318211
68.033814,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.75634739
18.279854,192.168.137.233,31.13.79.18,TLSv1.2,1387,44363,443,Botnet,0.7564039
36.98748,192.168.137.85,178.33.210.255,HTTP,271,48764,80,Botnet,0.756450259
26.326832,192.168.137.87,183.36.108.251,TCP,74,43974,80,Normal,0.756479145
42.046059,103.102.166.224,192.168.137.87,TCP,1434,443,53196,Normal,0.756507628
2.239283,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.75658662
10.49758,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.756641922
66.643389,192.168.137.85,59.152.9.237,TCP,78,36674,443,Botnet,0.756695738
60.386041,192.168.137.233,172.217.26.173,TCP,66,51407,443,Botnet,0.756747908
49.909952,192.168.137.87,183.36.108.251,TCP,74,43994,80,Normal,0.756755127
8.959144,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.756794041
45.422732,192.168.137.233,183.36.108.251,TCP,66,55987,80,Botnet,0.756810555
52.311272,172.217.167.132,192.168.137.87,TLSv1.2,1434,443,40652,Normal,0.756992771
1.295125,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.757045711
9.516733,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.757046799
66.487103,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.757069308
87.85641,172.217.26.173,192.168.137.87,TLSv1.2,1434,443,47516,Normal,0.757078851
66.393179,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.757079867
10.594557,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.757084521
63.15753,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.757136351
10.881094,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.757149397
67.529321,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.757175992
88.452158,192.168.137.87,172.217.26.173,TCP,94,47516,443,Normal,0.757184183
2.134373,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.757226428
69.152912,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.757229801
64.237343,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.757286529
67.244693,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.757300588
66.484352,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.757378802
3.408657,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.7574039
12.347405,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.757404954
68.537857,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.75741898
6.211061,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.757492028
53.895532,183.36.108.251,192.168.137.233,TCP,54,80,56096,Botnet,0.757499263
5.501776,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.757612501
9.165016,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.757617087
42.247595,183.36.108.251,192.168.137.233,TCP,66,80,55982,Botnet,0.757619367
9.666339,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.757657056
48.423576,178.33.210.255,192.168.137.85,HTTP,585,80,58492,Botnet,0.757675218
115.638671,172.217.167.132,192.168.137.87,TCP,66,443,40652,Normal,0.757767133
66.501251,59.152.9.237,192.168.137.85,TLSv1.2,1434,443,36674,Botnet,0.757854879
12.167511,192.168.137.87,183.36.108.251,TCP,54,43962,80,Normal,0.757884612
61.028352,192.168.137.233,183.36.108.251,TCP,54,56097,80,Botnet,0.757918461
9.380616,192.168.137.87,158.69.127.66,TCP,78,36387,443,Normal,0.757918464
117.028383,192.229.237.96,192.168.137.87,TCP,1434,443,44118,Normal,0.757920275
116.603904,192.229.237.96,192.168.137.87,TCP,1434,443,44120,Normal,0.75792131
64.367104,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.757955533
66.639571,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.757972632
6.124135,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.757987339
12.555888,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.758154331
63.268487,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.758192055
0.607261,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.758200605
64.980252,192.168.137.85,59.152.9.237,TCP,94,36674,443,Botnet,0.758223755
120.885599,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.758293537
12.250944,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.758301453
40.441463,192.168.137.87,172.217.167.132,TCP,66,40652,443,Normal,0.758353314
4.304458,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.758407845
4.160367,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.758420217
115.6063,192.168.137.233,183.36.108.251,TCP,74,56140,80,Botnet,0.758473891
11.089889,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.758490255
13.172332,192.168.137.87,158.69.127.66,TCP,66,36387,443,Normal,0.75849835
59.812195,172.217.26.173,192.168.137.233,TCP,66,443,51407,Botnet,0.758530948
0.284401,158.69.127.66,192.168.137.87,SSLv2,1434,443,36387,Normal,0.75854907
87.84295,192.168.137.87,172.217.26.173,TCP,66,47516,443,Normal,0.758565164
4.210963,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.75859413
1.891013,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.758740941
87.222159,192.168.137.87,216.58.196.170,TCP,66,34509,443,Normal,0.758758403
13.095598,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.758792491
30.704155,183.36.108.251,192.168.137.233,TCP,54,80,55967,Botnet,0.758804356
13.827781,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.758857616
11.914971,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.758885016
6.391235,158.69.127.66,192.168.137.87,TCP,1434,443,36387,Normal,0.758885351
2.383348,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.758915051
2.170709,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.758924248
63.607277,192.168.137.85,59.152.9.237,TCP,66,36674,443,Botnet,0.758986641
67.712723,59.152.9.237,192.168.137.85,TCP,1434,443,36674,Botnet,0.75900166
120.885681,192.229.237.96,192.168.137.87,TCP,1434,443,44123,Normal,0.759022272
1.852261,192.168.137.87,158.69.127.66,TCP,94,36387,443,Normal,0.759075465
117.024397,192.229.237.96,192.168.137.87,TCP,1434,443,44118,Normal,0.759076888
